Date,Status,X,Y,Z,Source,Time,SessionTime
2024-05-19 14:17:58.711,OnTrack,-2789.0,-1673.0,791.0,pos,0 days 01:14:42.117000,0 days 02:10:18.725000
2024-05-19 14:17:58.991,OnTrack,-3022.0,-1680.0,792.0,pos,0 days 01:14:42.397000,0 days 02:10:19.005000
2024-05-19 14:17:59.192,OnTrack,-3190.0,-1686.0,793.0,pos,0 days 01:14:42.598000,0 days 02:10:19.206000
2024-05-19 14:17:59.392,OnTrack,-3458.0,-1695.0,794.0,pos,0 days 01:14:42.798000,0 days 02:10:19.406000
2024-05-19 14:17:59.852,OnTrack,-3843.0,-1681.0,796.0,pos,0 days 01:14:43.258000,0 days 02:10:19.866000
2024-05-19 14:18:00.232,OnTrack,-4063.0,-1650.0,797.0,pos,0 days 01:14:43.638000,0 days 02:10:20.246000
2024-05-19 14:18:00.492,OnTrack,-4283.0,-1607.0,798.0,pos,0 days 01:14:43.898000,0 days 02:10:20.506000
2024-05-19 14:18:00.552,OnTrack,-4333.0,-1596.0,798.0,pos,0 days 01:14:43.958000,0 days 02:10:20.566000
2024-05-19 14:18:00.912,OnTrack,-4652.0,-1522.0,800.0,pos,0 days 01:14:44.318000,0 days 02:10:20.926000
2024-05-19 14:18:01.193,OnTrack,-4986.0,-1439.0,803.0,pos,0 days 01:14:44.599000,0 days 02:10:21.207000
2024-05-19 14:18:01.712,OnTrack,-5405.0,-1339.0,806.0,pos,0 days 01:14:45.118000,0 days 02:10:21.726000
2024-05-19 14:18:01.972,OnTrack,-5523.0,-1314.0,807.0,pos,0 days 01:14:45.378000,0 days 02:10:21.986000
2024-05-19 14:18:02.293,OnTrack,-5898.0,-1256.0,811.0,pos,0 days 01:14:45.699000,0 days 02:10:22.307000
2024-05-19 14:18:02.731,OnTrack,-6280.0,-1233.0,814.0,pos,0 days 01:14:46.137000,0 days 02:10:22.745000
2024-05-19 14:18:02.991,OnTrack,-6401.0,-1230.0,814.0,pos,0 days 01:14:46.397000,0 days 02:10:23.005000
2024-05-19 14:18:03.212,OnTrack,-6593.0,-1230.0,815.0,pos,0 days 01:14:46.618000,0 days 02:10:23.226000
2024-05-19 14:18:03.412,OnTrack,-6767.0,-1231.0,816.0,pos,0 days 01:14:46.818000,0 days 02:10:23.426000
2024-05-19 14:18:03.672,OnTrack,-6993.0,-1236.0,817.0,pos,0 days 01:14:47.078000,0 days 02:10:23.686000
2024-05-19 14:18:03.851,OnTrack,-7149.0,-1242.0,817.0,pos,0 days 01:14:47.257000,0 days 02:10:23.865000
2024-05-19 14:18:04.032,OnTrack,-7306.0,-1251.0,818.0,pos,0 days 01:14:47.438000,0 days 02:10:24.046000
2024-05-19 14:18:04.272,OnTrack,-7515.0,-1269.0,818.0,pos,0 days 01:14:47.678000,0 days 02:10:24.286000
2024-05-19 14:18:04.532,OnTrack,-7827.0,-1302.0,818.0,pos,0 days 01:14:47.938000,0 days 02:10:24.546000
2024-05-19 14:18:04.832,OnTrack,-8061.0,-1330.0,818.0,pos,0 days 01:14:48.238000,0 days 02:10:24.846000
2024-05-19 14:18:05.112,OnTrack,-8304.0,-1362.0,819.0,pos,0 days 01:14:48.518000,0 days 02:10:25.126000
2024-05-19 14:18:05.352,OnTrack,-8513.0,-1391.0,819.0,pos,0 days 01:14:48.758000,0 days 02:10:25.366000
2024-05-19 14:18:05.552,OnTrack,-8686.0,-1415.0,819.0,pos,0 days 01:14:48.958000,0 days 02:10:25.566000
2024-05-19 14:18:05.712,OnTrack,-8826.0,-1434.0,819.0,pos,0 days 01:14:49.118000,0 days 02:10:25.726000
2024-05-19 14:18:06.032,OnTrack,-9103.0,-1478.0,819.0,pos,0 days 01:14:49.438000,0 days 02:10:26.046000
2024-05-19 14:18:06.152,OnTrack,-9206.0,-1497.0,819.0,pos,0 days 01:14:49.558000,0 days 02:10:26.166000
2024-05-19 14:18:06.352,OnTrack,-9375.0,-1538.0,819.0,pos,0 days 01:14:49.758000,0 days 02:10:26.366000
2024-05-19 14:18:06.512,OnTrack,-9504.0,-1577.0,819.0,pos,0 days 01:14:49.918000,0 days 02:10:26.526000
2024-05-19 14:18:06.672,OnTrack,-9622.0,-1614.0,819.0,pos,0 days 01:14:50.078000,0 days 02:10:26.686000
2024-05-19 14:18:06.992,OnTrack,-9827.0,-1679.0,818.0,pos,0 days 01:14:50.398000,0 days 02:10:27.006000
2024-05-19 14:18:07.152,OnTrack,-9994.0,-1731.0,819.0,pos,0 days 01:14:50.558000,0 days 02:10:27.166000
2024-05-19 14:18:07.552,OnTrack,-10152.0,-1781.0,818.0,pos,0 days 01:14:50.958000,0 days 02:10:27.566000
2024-05-19 14:18:07.972,OnTrack,-10261.0,-1835.0,818.0,pos,0 days 01:14:51.378000,0 days 02:10:27.986000
2024-05-19 14:18:08.252,OnTrack,-10337.0,-1914.0,818.0,pos,0 days 01:14:51.658000,0 days 02:10:28.266000
2024-05-19 14:18:08.472,OnTrack,-10382.0,-2009.0,818.0,pos,0 days 01:14:51.878000,0 days 02:10:28.486000
2024-05-19 14:18:08.692,OnTrack,-10404.0,-2084.0,819.0,pos,0 days 01:14:52.098000,0 days 02:10:28.706000
2024-05-19 14:18:08.913,OnTrack,-10429.0,-2176.0,819.0,pos,0 days 01:14:52.319000,0 days 02:10:28.927000
2024-05-19 14:18:09.211,OnTrack,-10476.0,-2295.0,819.0,pos,0 days 01:14:52.617000,0 days 02:10:29.225000
2024-05-19 14:18:09.452,OnTrack,-10576.0,-2434.0,818.0,pos,0 days 01:14:52.858000,0 days 02:10:29.466000
2024-05-19 14:18:09.791,OnTrack,-10647.0,-2497.0,818.0,pos,0 days 01:14:53.197000,0 days 02:10:29.805000
2024-05-19 14:18:09.952,OnTrack,-10709.0,-2542.0,819.0,pos,0 days 01:14:53.358000,0 days 02:10:29.966000
2024-05-19 14:18:10.212,OnTrack,-10815.0,-2609.0,820.0,pos,0 days 01:14:53.618000,0 days 02:10:30.226000
2024-05-19 14:18:10.512,OnTrack,-11005.0,-2720.0,821.0,pos,0 days 01:14:53.918000,0 days 02:10:30.526000
2024-05-19 14:18:10.772,OnTrack,-11059.0,-2751.0,822.0,pos,0 days 01:14:54.178000,0 days 02:10:30.786000
2024-05-19 14:18:11.072,OnTrack,-11199.0,-2833.0,823.0,pos,0 days 01:14:54.478000,0 days 02:10:31.086000
2024-05-19 14:18:11.231,OnTrack,-11277.0,-2879.0,824.0,pos,0 days 01:14:54.637000,0 days 02:10:31.245000
2024-05-19 14:18:11.412,OnTrack,-11365.0,-2934.0,824.0,pos,0 days 01:14:54.818000,0 days 02:10:31.426000
2024-05-19 14:18:11.752,OnTrack,-11563.0,-3087.0,825.0,pos,0 days 01:14:55.158000,0 days 02:10:31.766000
2024-05-19 14:18:12.092,OnTrack,-11666.0,-3209.0,825.0,pos,0 days 01:14:55.498000,0 days 02:10:32.106000
2024-05-19 14:18:12.232,OnTrack,-11712.0,-3284.0,825.0,pos,0 days 01:14:55.638000,0 days 02:10:32.246000
2024-05-19 14:18:12.492,OnTrack,-11787.0,-3437.0,826.0,pos,0 days 01:14:55.898000,0 days 02:10:32.506000
2024-05-19 14:18:12.692,OnTrack,-11836.0,-3560.0,827.0,pos,0 days 01:14:56.098000,0 days 02:10:32.706000
2024-05-19 14:18:12.852,OnTrack,-11873.0,-3660.0,827.0,pos,0 days 01:14:56.258000,0 days 02:10:32.866000
2024-05-19 14:18:13.173,OnTrack,-11949.0,-3864.0,828.0,pos,0 days 01:14:56.579000,0 days 02:10:33.187000
2024-05-19 14:18:13.432,OnTrack,-12032.0,-4084.0,829.0,pos,0 days 01:14:56.838000,0 days 02:10:33.446000
2024-05-19 14:18:13.733,OnTrack,-12087.0,-4230.0,829.0,pos,0 days 01:14:57.139000,0 days 02:10:33.747000
2024-05-19 14:18:13.892,OnTrack,-12127.0,-4337.0,830.0,pos,0 days 01:14:57.298000,0 days 02:10:33.906000
2024-05-19 14:18:14.212,OnTrack,-12209.0,-4555.0,830.0,pos,0 days 01:14:57.618000,0 days 02:10:34.226000
2024-05-19 14:18:14.392,OnTrack,-12256.0,-4679.0,830.0,pos,0 days 01:14:57.798000,0 days 02:10:34.406000
2024-05-19 14:18:14.553,OnTrack,-12297.0,-4791.0,831.0,pos,0 days 01:14:57.959000,0 days 02:10:34.567000
2024-05-19 14:18:14.813,OnTrack,-12366.0,-4974.0,831.0,pos,0 days 01:14:58.219000,0 days 02:10:34.827000
2024-05-19 14:18:15.032,OnTrack,-12425.0,-5131.0,832.0,pos,0 days 01:14:58.438000,0 days 02:10:35.046000
2024-05-19 14:18:15.212,OnTrack,-12474.0,-5260.0,832.0,pos,0 days 01:14:58.618000,0 days 02:10:35.226000
2024-05-19 14:18:15.433,OnTrack,-12533.0,-5418.0,832.0,pos,0 days 01:14:58.839000,0 days 02:10:35.447000
2024-05-19 14:18:15.592,OnTrack,-12615.0,-5635.0,833.0,pos,0 days 01:14:58.998000,0 days 02:10:35.606000
2024-05-19 14:18:16.031,OnTrack,-12696.0,-5853.0,833.0,pos,0 days 01:14:59.437000,0 days 02:10:36.045000
2024-05-19 14:18:16.272,OnTrack,-12763.0,-6027.0,834.0,pos,0 days 01:14:59.678000,0 days 02:10:36.286000
2024-05-19 14:18:16.512,OnTrack,-12831.0,-6201.0,834.0,pos,0 days 01:14:59.918000,0 days 02:10:36.526000
2024-05-19 14:18:16.671,OnTrack,-12878.0,-6316.0,835.0,pos,0 days 01:15:00.077000,0 days 02:10:36.685000
2024-05-19 14:18:16.931,OnTrack,-12992.0,-6589.0,835.0,pos,0 days 01:15:00.337000,0 days 02:10:36.945000
2024-05-19 14:18:17.231,OnTrack,-13047.0,-6718.0,836.0,pos,0 days 01:15:00.637000,0 days 02:10:37.245000
2024-05-19 14:18:17.412,OnTrack,-13097.0,-6845.0,836.0,pos,0 days 01:15:00.818000,0 days 02:10:37.426000
2024-05-19 14:18:17.771,OnTrack,-13157.0,-7078.0,837.0,pos,0 days 01:15:01.177000,0 days 02:10:37.785000
2024-05-19 14:18:17.952,OnTrack,-13160.0,-7259.0,838.0,pos,0 days 01:15:01.358000,0 days 02:10:37.966000
2024-05-19 14:18:18.232,OnTrack,-13145.0,-7374.0,839.0,pos,0 days 01:15:01.638000,0 days 02:10:38.246000
2024-05-19 14:18:18.472,OnTrack,-13116.0,-7520.0,840.0,pos,0 days 01:15:01.878000,0 days 02:10:38.486000
2024-05-19 14:18:18.632,OnTrack,-13093.0,-7614.0,841.0,pos,0 days 01:15:02.038000,0 days 02:10:38.646000
2024-05-19 14:18:19.012,OnTrack,-13045.0,-7821.0,842.0,pos,0 days 01:15:02.418000,0 days 02:10:39.026000
2024-05-19 14:18:19.232,OnTrack,-13027.0,-7925.0,843.0,pos,0 days 01:15:02.638000,0 days 02:10:39.246000
2024-05-19 14:18:19.332,OnTrack,-13024.0,-7971.0,843.0,pos,0 days 01:15:02.738000,0 days 02:10:39.346000
2024-05-19 14:18:19.552,OnTrack,-13031.0,-8066.0,844.0,pos,0 days 01:15:02.958000,0 days 02:10:39.566000
2024-05-19 14:18:19.752,OnTrack,-13060.0,-8147.0,845.0,pos,0 days 01:15:03.158000,0 days 02:10:39.766000
2024-05-19 14:18:20.052,OnTrack,-13156.0,-8269.0,846.0,pos,0 days 01:15:03.458000,0 days 02:10:40.066000
2024-05-19 14:18:20.412,OnTrack,-13274.0,-8373.0,848.0,pos,0 days 01:15:03.818000,0 days 02:10:40.426000
2024-05-19 14:18:20.652,OnTrack,-13418.0,-8495.0,850.0,pos,0 days 01:15:04.058000,0 days 02:10:40.666000
2024-05-19 14:18:21.052,OnTrack,-13570.0,-8624.0,852.0,pos,0 days 01:15:04.458000,0 days 02:10:41.066000
2024-05-19 14:18:21.432,OnTrack,-13678.0,-8717.0,853.0,pos,0 days 01:15:04.838000,0 days 02:10:41.446000
2024-05-19 14:18:21.673,OnTrack,-13847.0,-8858.0,856.0,pos,0 days 01:15:05.079000,0 days 02:10:41.687000
2024-05-19 14:18:22.052,OnTrack,-13956.0,-8951.0,858.0,pos,0 days 01:15:05.458000,0 days 02:10:42.066000
2024-05-19 14:18:22.311,OnTrack,-14072.0,-9058.0,862.0,pos,0 days 01:15:05.717000,0 days 02:10:42.325000
2024-05-19 14:18:22.512,OnTrack,-14160.0,-9145.0,865.0,pos,0 days 01:15:05.918000,0 days 02:10:42.526000
2024-05-19 14:18:22.671,OnTrack,-14275.0,-9259.0,870.0,pos,0 days 01:15:06.077000,0 days 02:10:42.685000
2024-05-19 14:18:23.112,OnTrack,-14491.0,-9471.0,879.0,pos,0 days 01:15:06.518000,0 days 02:10:43.126000
2024-05-19 14:18:23.392,OnTrack,-14552.0,-9527.0,883.0,pos,0 days 01:15:06.798000,0 days 02:10:43.406000
2024-05-19 14:18:23.592,OnTrack,-14632.0,-9602.0,886.0,pos,0 days 01:15:06.998000,0 days 02:10:43.606000
2024-05-19 14:18:23.832,OnTrack,-14716.0,-9684.0,890.0,pos,0 days 01:15:07.238000,0 days 02:10:43.846000
2024-05-19 14:18:24.092,OnTrack,-14826.0,-9813.0,896.0,pos,0 days 01:15:07.498000,0 days 02:10:44.106000
2024-05-19 14:18:24.412,OnTrack,-14862.0,-9869.0,898.0,pos,0 days 01:15:07.818000,0 days 02:10:44.426000
2024-05-19 14:18:24.712,OnTrack,-14901.0,-9963.0,901.0,pos,0 days 01:15:08.118000,0 days 02:10:44.726000
2024-05-19 14:18:25.012,OnTrack,-14913.0,-10100.0,906.0,pos,0 days 01:15:08.418000,0 days 02:10:45.026000
2024-05-19 14:18:25.432,OnTrack,-14890.0,-10179.0,910.0,pos,0 days 01:15:08.838000,0 days 02:10:45.446000
2024-05-19 14:18:25.512,OnTrack,-14880.0,-10200.0,911.0,pos,0 days 01:15:08.918000,0 days 02:10:45.526000
2024-05-19 14:18:25.792,OnTrack,-14805.0,-10290.0,918.0,pos,0 days 01:15:09.198000,0 days 02:10:45.806000
2024-05-19 14:18:26.112,OnTrack,-14767.0,-10319.0,921.0,pos,0 days 01:15:09.518000,0 days 02:10:46.126000
2024-05-19 14:18:26.392,OnTrack,-14700.0,-10355.0,923.0,pos,0 days 01:15:09.798000,0 days 02:10:46.406000
2024-05-19 14:18:26.532,OnTrack,-14665.0,-10368.0,925.0,pos,0 days 01:15:09.938000,0 days 02:10:46.546000
2024-05-19 14:18:27.172,OnTrack,-14493.0,-10395.0,934.0,pos,0 days 01:15:10.578000,0 days 02:10:47.186000
2024-05-19 14:18:27.492,OnTrack,-14385.0,-10392.0,939.0,pos,0 days 01:15:10.898000,0 days 02:10:47.506000
2024-05-19 14:18:27.732,OnTrack,-14331.0,-10386.0,942.0,pos,0 days 01:15:11.138000,0 days 02:10:47.746000
2024-05-19 14:18:27.992,OnTrack,-14299.0,-10382.0,944.0,pos,0 days 01:15:11.398000,0 days 02:10:48.006000
2024-05-19 14:18:28.272,OnTrack,-14200.0,-10368.0,948.0,pos,0 days 01:15:11.678000,0 days 02:10:48.286000
2024-05-19 14:18:28.512,OnTrack,-14082.0,-10348.0,953.0,pos,0 days 01:15:11.918000,0 days 02:10:48.526000
2024-05-19 14:18:28.852,OnTrack,-13966.0,-10325.0,959.0,pos,0 days 01:15:12.258000,0 days 02:10:48.866000
2024-05-19 14:18:29.091,OnTrack,-13857.0,-10302.0,964.0,pos,0 days 01:15:12.497000,0 days 02:10:49.105000
2024-05-19 14:18:29.312,OnTrack,-13751.0,-10280.0,968.0,pos,0 days 01:15:12.718000,0 days 02:10:49.326000
2024-05-19 14:18:29.512,OnTrack,-13650.0,-10260.0,972.0,pos,0 days 01:15:12.918000,0 days 02:10:49.526000
2024-05-19 14:18:29.671,OnTrack,-13567.0,-10244.0,976.0,pos,0 days 01:15:13.077000,0 days 02:10:49.685000
2024-05-19 14:18:29.892,OnTrack,-13369.0,-10208.0,984.0,pos,0 days 01:15:13.298000,0 days 02:10:49.906000
2024-05-19 14:18:30.332,OnTrack,-13196.0,-10178.0,990.0,pos,0 days 01:15:13.738000,0 days 02:10:50.346000
2024-05-19 14:18:30.492,OnTrack,-13101.0,-10161.0,993.0,pos,0 days 01:15:13.898000,0 days 02:10:50.506000
2024-05-19 14:18:30.672,OnTrack,-12992.0,-10142.0,997.0,pos,0 days 01:15:14.078000,0 days 02:10:50.686000
2024-05-19 14:18:31.012,OnTrack,-12739.0,-10103.0,1005.0,pos,0 days 01:15:14.418000,0 days 02:10:51.026000
2024-05-19 14:18:31.252,OnTrack,-12622.0,-10085.0,1009.0,pos,0 days 01:15:14.658000,0 days 02:10:51.266000
2024-05-19 14:18:31.472,OnTrack,-12477.0,-10064.0,1014.0,pos,0 days 01:15:14.878000,0 days 02:10:51.486000
2024-05-19 14:18:31.672,OnTrack,-12343.0,-10046.0,1020.0,pos,0 days 01:15:15.078000,0 days 02:10:51.686000
2024-05-19 14:18:31.911,OnTrack,-12180.0,-10023.0,1028.0,pos,0 days 01:15:15.317000,0 days 02:10:51.925000
2024-05-19 14:18:32.232,OnTrack,-11957.0,-9993.0,1041.0,pos,0 days 01:15:15.638000,0 days 02:10:52.246000
2024-05-19 14:18:32.472,OnTrack,-11763.0,-9969.0,1055.0,pos,0 days 01:15:15.878000,0 days 02:10:52.486000
2024-05-19 14:18:32.612,OnTrack,-11662.0,-9958.0,1061.0,pos,0 days 01:15:16.018000,0 days 02:10:52.626000
2024-05-19 14:18:32.872,OnTrack,-11417.0,-9934.0,1077.0,pos,0 days 01:15:16.278000,0 days 02:10:52.886000
2024-05-19 14:18:33.272,OnTrack,-11124.0,-9919.0,1095.0,pos,0 days 01:15:16.678000,0 days 02:10:53.286000
2024-05-19 14:18:33.552,OnTrack,-10977.0,-9918.0,1104.0,pos,0 days 01:15:16.958000,0 days 02:10:53.566000
2024-05-19 14:18:33.853,OnTrack,-10755.0,-9922.0,1115.0,pos,0 days 01:15:17.259000,0 days 02:10:53.867000
2024-05-19 14:18:34.072,OnTrack,-10591.0,-9932.0,1120.0,pos,0 days 01:15:17.478000,0 days 02:10:54.086000
2024-05-19 14:18:34.252,OnTrack,-10457.0,-9944.0,1122.0,pos,0 days 01:15:17.658000,0 days 02:10:54.266000
2024-05-19 14:18:34.492,OnTrack,-10279.0,-9963.0,1122.0,pos,0 days 01:15:17.898000,0 days 02:10:54.506000
2024-05-19 14:18:34.552,OnTrack,-10234.0,-9968.0,1122.0,pos,0 days 01:15:17.958000,0 days 02:10:54.566000
2024-05-19 14:18:34.932,OnTrack,-9907.0,-10006.0,1120.0,pos,0 days 01:15:18.338000,0 days 02:10:54.946000
2024-05-19 14:18:35.192,OnTrack,-9759.0,-10023.0,1118.0,pos,0 days 01:15:18.598000,0 days 02:10:55.206000
2024-05-19 14:18:35.532,OnTrack,-9507.0,-10051.0,1116.0,pos,0 days 01:15:18.938000,0 days 02:10:55.546000
2024-05-19 14:18:35.671,OnTrack,-9407.0,-10060.0,1115.0,pos,0 days 01:15:19.077000,0 days 02:10:55.685000
2024-05-19 14:18:35.931,OnTrack,-9233.0,-10071.0,1114.0,pos,0 days 01:15:19.337000,0 days 02:10:55.945000
2024-05-19 14:18:36.112,OnTrack,-9135.0,-10069.0,1114.0,pos,0 days 01:15:19.518000,0 days 02:10:56.126000
2024-05-19 14:18:36.412,OnTrack,-8968.0,-10040.0,1114.0,pos,0 days 01:15:19.818000,0 days 02:10:56.426000
2024-05-19 14:18:36.511,OnTrack,-8855.0,-9993.0,1114.0,pos,0 days 01:15:19.917000,0 days 02:10:56.525000
2024-05-19 14:18:36.892,OnTrack,-8735.0,-9911.0,1110.0,pos,0 days 01:15:20.298000,0 days 02:10:56.906000
2024-05-19 14:18:37.192,OnTrack,-8625.0,-9784.0,1106.0,pos,0 days 01:15:20.598000,0 days 02:10:57.206000
2024-05-19 14:18:37.371,OnTrack,-8530.0,-9619.0,1101.0,pos,0 days 01:15:20.777000,0 days 02:10:57.385000
2024-05-19 14:18:37.692,OnTrack,-8482.0,-9523.0,1098.0,pos,0 days 01:15:21.098000,0 days 02:10:57.706000
2024-05-19 14:18:38.032,OnTrack,-8370.0,-9282.0,1089.0,pos,0 days 01:15:21.438000,0 days 02:10:58.046000
2024-05-19 14:18:38.451,OnTrack,-8280.0,-9004.0,1080.0,pos,0 days 01:15:21.857000,0 days 02:10:58.465000
2024-05-19 14:18:38.772,OnTrack,-8258.0,-8887.0,1075.0,pos,0 days 01:15:22.178000,0 days 02:10:58.786000
2024-05-19 14:18:38.992,OnTrack,-8242.0,-8741.0,1068.0,pos,0 days 01:15:22.398000,0 days 02:10:59.006000
2024-05-19 14:18:39.172,OnTrack,-8237.0,-8618.0,1061.0,pos,0 days 01:15:22.578000,0 days 02:10:59.186000
2024-05-19 14:18:39.372,OnTrack,-8241.0,-8480.0,1052.0,pos,0 days 01:15:22.778000,0 days 02:10:59.386000
2024-05-19 14:18:39.552,OnTrack,-8251.0,-8354.0,1043.0,pos,0 days 01:15:22.958000,0 days 02:10:59.566000
2024-05-19 14:18:39.772,OnTrack,-8267.0,-8213.0,1031.0,pos,0 days 01:15:23.178000,0 days 02:10:59.786000
2024-05-19 14:18:39.972,OnTrack,-8289.0,-8070.0,1017.0,pos,0 days 01:15:23.378000,0 days 02:10:59.986000
2024-05-19 14:18:40.232,OnTrack,-8325.0,-7884.0,1001.0,pos,0 days 01:15:23.638000,0 days 02:11:00.246000
2024-05-19 14:18:40.512,OnTrack,-8383.0,-7625.0,981.0,pos,0 days 01:15:23.918000,0 days 02:11:00.526000
2024-05-19 14:18:40.792,OnTrack,-8416.0,-7480.0,971.0,pos,0 days 01:15:24.198000,0 days 02:11:00.806000
2024-05-19 14:18:40.973,OnTrack,-8446.0,-7348.0,963.0,pos,0 days 01:15:24.379000,0 days 02:11:00.987000
2024-05-19 14:18:41.273,OnTrack,-8496.0,-7128.0,950.0,pos,0 days 01:15:24.679000,0 days 02:11:01.287000
2024-05-19 14:18:41.432,OnTrack,-8523.0,-7010.0,945.0,pos,0 days 01:15:24.838000,0 days 02:11:01.446000
2024-05-19 14:18:41.632,OnTrack,-8557.0,-6862.0,937.0,pos,0 days 01:15:25.038000,0 days 02:11:01.646000
2024-05-19 14:18:41.853,OnTrack,-8593.0,-6699.0,929.0,pos,0 days 01:15:25.259000,0 days 02:11:01.867000
2024-05-19 14:18:42.092,OnTrack,-8630.0,-6522.0,919.0,pos,0 days 01:15:25.498000,0 days 02:11:02.106000
2024-05-19 14:18:42.251,OnTrack,-8648.0,-6405.0,913.0,pos,0 days 01:15:25.657000,0 days 02:11:02.265000
2024-05-19 14:18:42.531,OnTrack,-8648.0,-6210.0,904.0,pos,0 days 01:15:25.937000,0 days 02:11:02.545000
2024-05-19 14:18:42.652,OnTrack,-8631.0,-6124.0,902.0,pos,0 days 01:15:26.058000,0 days 02:11:02.666000
2024-05-19 14:18:42.892,OnTrack,-8571.0,-5960.0,898.0,pos,0 days 01:15:26.298000,0 days 02:11:02.906000
2024-05-19 14:18:43.132,OnTrack,-8498.0,-5813.0,897.0,pos,0 days 01:15:26.538000,0 days 02:11:03.146000
2024-05-19 14:18:43.311,OnTrack,-8444.0,-5719.0,897.0,pos,0 days 01:15:26.717000,0 days 02:11:03.325000
2024-05-19 14:18:43.492,OnTrack,-8394.0,-5634.0,897.0,pos,0 days 01:15:26.898000,0 days 02:11:03.506000
2024-05-19 14:18:43.792,OnTrack,-8315.0,-5515.0,899.0,pos,0 days 01:15:27.198000,0 days 02:11:03.806000
2024-05-19 14:18:43.932,OnTrack,-8277.0,-5466.0,901.0,pos,0 days 01:15:27.338000,0 days 02:11:03.946000
2024-05-19 14:18:44.092,OnTrack,-8232.0,-5420.0,903.0,pos,0 days 01:15:27.498000,0 days 02:11:04.106000
2024-05-19 14:18:44.292,OnTrack,-8173.0,-5373.0,905.0,pos,0 days 01:15:27.698000,0 days 02:11:04.306000
2024-05-19 14:18:44.552,OnTrack,-8088.0,-5336.0,908.0,pos,0 days 01:15:27.958000,0 days 02:11:04.566000
2024-05-19 14:18:44.772,OnTrack,-8012.0,-5325.0,912.0,pos,0 days 01:15:28.178000,0 days 02:11:04.786000
2024-05-19 14:18:44.932,OnTrack,-7953.0,-5329.0,918.0,pos,0 days 01:15:28.338000,0 days 02:11:04.946000
2024-05-19 14:18:45.232,OnTrack,-7831.0,-5355.0,927.0,pos,0 days 01:15:28.638000,0 days 02:11:05.246000
2024-05-19 14:18:45.512,OnTrack,-7748.0,-5378.0,935.0,pos,0 days 01:15:28.918000,0 days 02:11:05.526000
2024-05-19 14:18:45.732,OnTrack,-7670.0,-5398.0,942.0,pos,0 days 01:15:29.138000,0 days 02:11:05.746000
2024-05-19 14:18:46.012,OnTrack,-7509.0,-5427.0,957.0,pos,0 days 01:15:29.418000,0 days 02:11:06.026000
2024-05-19 14:18:46.352,OnTrack,-7425.0,-5436.0,965.0,pos,0 days 01:15:29.758000,0 days 02:11:06.366000
2024-05-19 14:18:46.653,OnTrack,-7235.0,-5443.0,981.0,pos,0 days 01:15:30.059000,0 days 02:11:06.667000
2024-05-19 14:18:46.992,OnTrack,-7058.0,-5443.0,994.0,pos,0 days 01:15:30.398000,0 days 02:11:07.006000
2024-05-19 14:18:47.513,OnTrack,-6824.0,-5440.0,1009.0,pos,0 days 01:15:30.919000,0 days 02:11:07.527000
2024-05-19 14:18:47.912,OnTrack,-6632.0,-5439.0,1019.0,pos,0 days 01:15:31.318000,0 days 02:11:07.926000
2024-05-19 14:18:48.112,OnTrack,-6513.0,-5438.0,1024.0,pos,0 days 01:15:31.518000,0 days 02:11:08.126000
2024-05-19 14:18:48.293,OnTrack,-6405.0,-5437.0,1028.0,pos,0 days 01:15:31.699000,0 days 02:11:08.307000
2024-05-19 14:18:48.512,OnTrack,-6181.0,-5435.0,1035.0,pos,0 days 01:15:31.918000,0 days 02:11:08.526000
2024-05-19 14:18:48.852,OnTrack,-6052.0,-5434.0,1038.0,pos,0 days 01:15:32.258000,0 days 02:11:08.866000
2024-05-19 14:18:49.092,OnTrack,-5895.0,-5433.0,1042.0,pos,0 days 01:15:32.498000,0 days 02:11:09.106000
2024-05-19 14:18:49.251,OnTrack,-5788.0,-5432.0,1045.0,pos,0 days 01:15:32.657000,0 days 02:11:09.265000
2024-05-19 14:18:49.492,OnTrack,-5626.0,-5430.0,1050.0,pos,0 days 01:15:32.898000,0 days 02:11:09.506000
2024-05-19 14:18:49.732,OnTrack,-5461.0,-5429.0,1054.0,pos,0 days 01:15:33.138000,0 days 02:11:09.746000
2024-05-19 14:18:49.972,OnTrack,-5251.0,-5424.0,1061.0,pos,0 days 01:15:33.378000,0 days 02:11:09.986000
2024-05-19 14:18:50.292,OnTrack,-5110.0,-5417.0,1065.0,pos,0 days 01:15:33.698000,0 days 02:11:10.306000
2024-05-19 14:18:50.472,OnTrack,-4968.0,-5405.0,1069.0,pos,0 days 01:15:33.878000,0 days 02:11:10.486000
2024-05-19 14:18:50.792,OnTrack,-4741.0,-5384.0,1075.0,pos,0 days 01:15:34.198000,0 days 02:11:10.806000
2024-05-19 14:18:50.991,OnTrack,-4512.0,-5364.0,1080.0,pos,0 days 01:15:34.397000,0 days 02:11:11.005000
2024-05-19 14:18:51.412,OnTrack,-4297.0,-5346.0,1083.0,pos,0 days 01:15:34.818000,0 days 02:11:11.426000
2024-05-19 14:18:51.592,OnTrack,-4168.0,-5336.0,1083.0,pos,0 days 01:15:34.998000,0 days 02:11:11.606000
2024-05-19 14:18:51.752,OnTrack,-4052.0,-5326.0,1084.0,pos,0 days 01:15:35.158000,0 days 02:11:11.766000
2024-05-19 14:18:51.952,OnTrack,-3913.0,-5315.0,1085.0,pos,0 days 01:15:35.358000,0 days 02:11:11.966000
